year_,fire_name,alarm_date,cause,gis_acres,shape_area,cause_desc
1961,EAGLE,,1,171.839645385742,695410.401396695,Lightning
1968,WAWONA DOME,,1,32.618804931640604,132003.617847552,Lightning
1992,,,1,81.9213027954102,331523.763170324,Lightning
1992,,,1,32.0450096130371,129681.557353464,Lightning
1996,LEANING,,9,15.2771873474121,61824.5853753213,Miscellaneous
1996,TILTILL,,9,25.808778762817397,104444.419657769,Miscellaneous
1971,,,1,11.182644844055199,45254.5595950428,Lightning
1971,,,1,24.795663833618196,100344.489180798,Lightning
1971,,,1,10.9350748062134,44252.676520899004,Lightning
1988,,,1,10.0415658950806,40636.7747351306,Lightning
1988,,,1,9.44218730926514,38211.1745652925,Lightning
1991,,,1,7.423754215240481,30042.8667624837,Lightning
1997,FORESTA #1,,9,32.7476272583008,132524.945913007,Miscellaneous
2006,BERDOO,2006-07-06,1,199.193389892578,806107.058290594,Lightning
2006,PUSHWALLA,2006-07-07,1,2194.77807617188,8881951.573317802,Lightning
2006,GEO,2006-07-01,1,704.0586547851559,2849224.31430405,Lightning
1986,BROKEN BOW,,9,16.1379413604736,65307.931420297595,Miscellaneous
1960,GUNSIGHT,,1,256.76025390625,1039071.85771084,Lightning
1992,,,1,88.42615509033199,357847.95758951706,Lightning
1992,,,1,54.5201644897461,220635.281656085,Lightning
1953,GRAVEL LAKE,,1,7.95229196548462,32181.784721148397,Lightning
1953,HETCH HETCHY,,1,2816.76782226562,11399054.5785894,Lightning
1953,,,1,135.87922668457,549883.698386961,Lightning
1953,MIDDLEFORK,,1,64.33233642578121,260343.73796415,Lightning
1953,CARL INN,,1,151.938720703125,614874.211096754,Lightning
1953,ASPEN VALLEY,,1,8.94432544708252,36196.402124883396,Lightning
1953,SOUTH FORK,,1,26.67258644104,107940.12548372801,Lightning
1953,HALF DOME,,1,165.559494018555,669995.486163959,Lightning
1953,ROCKY POINT,,1,457.007232666016,1849442.67028608,Lightning
1953,SOUTH FORK CANY,,1,18.2138576507568,73708.86851595719,Lightning
1970,MOSQUITO CREEK,,9,12.5445222854614,50765.8787648841,Miscellaneous
1972,HOOVER,,1,9.74236583709717,39425.9560538164,Lightning
1960,HALF DOME,,9,21.2784633636475,86110.8845026892,Miscellaneous
1960,MT. GIBSON,,1,1470.95959472656,5952762.41817077,Lightning
1960,,,1,19.417148590087898,78578.4160892501,Lightning
1960,QUARTZ,,1,51.3577537536621,207837.45634207397,Lightning
1966,ECHO,,9,146.11380004882798,591301.600224094,Miscellaneous
1966,TUOLUMNE PEAK,,1,37.7782402038574,152883.12147823098,Lightning
1966,LONG GULCH,,1,7.8507804870605495,31770.981027553302,Lightning
1967,,,1,17.890676498413104,72400.99595338,Lightning
1996,ACKERSON (SPOT),,1,30.9527149200439,125261.189843859,Lightning
1996,RANGER Y,,9,12.064476013183599,48823.2022844773,Miscellaneous
1990,,,1,34.977222442627,141547.802488521,Lightning
1990,,,1,6.99628114700317,28312.9459886379,Lightning
1990,,,1,570.037353515625,2306859.24119465,Lightning
1999,WILLIAMS,1999-09-18,1,573.867614746094,2322359.78087649,Lightning
1999,CONIFER,1999-11-15,18,263.874633789062,1067862.77792905,Escaped Prescribed Burn
2000,ROADS END,2000-07-29,7,50.561527252197294,204615.23866173602,Arson
1955,SENTINAL RIDGE,1955-09-05,1,258.27337646484403,1045195.28402417,Lightning
1955,CONIFER T,1955-09-10,5,13.347155570983901,54014.0238126477,Debris
1986,CAMP CREE,1986-07-24,1,389.949859619141,1578071.09616267,Lightning
1987,CARARACT,1987-08-19,4,20.244918823242198,81928.2763551146,Campfire
1987,DOG CREEK,1987-07-08,1,412.42333984375,1669018.08675899,Lightning
1987,BURNT MT,1987-09-21,1,35.5908699035645,144031.14046972198,Lightning
1987,JO,1987-07-04,1,30.4748477935791,123327.335504763,Lightning
1987,MUIR,1987-08-30,1,12.4566593170166,50410.313102128894,Lightning
1985,,,1,40.4735679626465,163790.716858956,Lightning
1985,,,1,9.29278087615967,37606.5502011225,Lightning
1985,,,1,18.2433757781982,73828.3194081826,Lightning
2003,BUCKEYE,2003-09-04,1,30.9278964996338,125160.75765667099,Lightning
1975,PATE VALLEY,,9,518.779602050781,2099426.48907314,Miscellaneous
1975,HERE AGAIN,,9,50.8438186645508,205757.639789004,Miscellaneous
1973,UPLIFT,,9,156.914169311523,635009.089214569,Miscellaneous
1973,TRAILER,,9,39.9725189208984,161763.03841970902,Miscellaneous
1973,MEXICAN NATIONA,,1,19.078945159912102,77209.7517815648,Lightning
1973,CHERRY CREEK,,1,11.921368598938,48244.065896100896,Lightning
1954,DAVIS RAN,1954-08-03,14,4298.57763671875,17395726.915709697,Unknown/Unidentified
1954,ELLIOTT R,1954-07-29,14,634.092712402344,2566082.1433498,Unknown/Unidentified
1994,PATE,,9,25.319709777832,102465.230400659,Miscellaneous
1994,,,1,3251.90087890625,13159976.286777802,Lightning
1994,,,1,10.4944543838501,42469.5509056694,Lightning
1990,,,1,9.993913650512699,40443.9350682438,Lightning
1990,,,1,6.99408960342407,28304.0772606587,Lightning
1990,,,1,34.9780616760254,141551.189880635,Lightning
1990,,,1,163.87336730957,663171.986888716,Lightning
1990,,,1,14.9930105209351,60674.5590180536,Lightning
1990,,,1,12.9927444458008,52579.772956738,Lightning
1990,,,1,13.6336317062378,55173.3482968924,Lightning
1990,,,1,76.0886917114258,307920.004291877,Lightning
1990,,,1,19.23903465271,77857.6088692302,Lightning
1976,STUART,,9,126.281547546387,511043.300496334,Miscellaneous
1976,FRANKLIN,,9,19.1913833618164,77664.7703896125,Miscellaneous
1976,,,1,105.29571533203101,426116.628773047,Lightning
1976,,,1,63.3388328552246,256323.157744671,Lightning
1977,WESTFALL,,9,39.0106086730957,157870.336895985,Miscellaneous
1977,,,1,10.9341306686401,44248.855314886605,Lightning
1990,,,1,195.159912109375,789784.14042987,Lightning
1990,,,1,7.99425554275513,32351.6034728456,Lightning
1979,,,1,12.9257459640503,52308.638583135296,Lightning
1980,,,1,588.159423828125,2380196.64897181,Lightning
1980,,,1,457.671752929688,1852131.89734423,Lightning
1980,,,1,25.717809677124,104076.281728326,Lightning
1981,POTWISHU,1981-08-09,10,185.957626342773,752543.785758112,Vehicle
1982,RATTLESNA,1982-07-30,1,100.768432617188,407795.38221151795,Lightning
1984,CABIN,1984-08-18,1,32.920680999755895,133225.264466911,Lightning
1984,POTWISHA,1984-09-16,7,125.677192687988,508597.55107910297,Arson
1984,SALT CRK,1984-06-30,3,105.43025207519501,426661.07945364603,Smoking
1984,PARLOR,1984-06-30,1,199.567810058594,807622.268195,Lightning
1984,SHEPARD,1984-07-13,11,723.750732421875,2928915.18635385,Power Line
1985,DOUGHERTY,1985-06-25,1,2595.42724609375,10503321.7606945,Lightning
1985,KING'S,1985-06-16,2,30.0309410095215,121530.904652837,Equipment Use
1985,NORTH DOM,1985-07-11,1,13.792922019958501,55817.9733259915,Lightning
1985,SUGARLOAF,1985-07-28,1,2847.859375,11524877.5841638,Lightning
1985,ACQUISTIT,1985-10-15,1,140.34939575195298,567973.848219746,Lightning
2000,ECHO CREE,2000-10-16,1,38.223415374755895,154684.671343477,Lightning
1999,ELEANOR,,1,2573.79443359375,10415777.004378801,Lightning
1999,VERNON,,1,26.2331237792969,106161.68246491,Lightning
1999,LECONTE,,1,8855.94921875,35838756.4872594,Lightning
1999,LECONTE (SPOT),,1,38.934288024902294,157561.470494309,Lightning
1999,PATE,,1,28.2922763824463,114494.782849735,Lightning
1999,DARK,,1,865.584350585938,3502895.61082214,Lightning
1999,LOST VALLEY,,9,889.3619995117191,3599120.30474498,Miscellaneous
1999,JUNCTION,,9,19.9974460601807,80926.79522960901,Miscellaneous
2004,HOTSPRINGS,2004-08-12,1,331.791839599609,1342713.92469182,Lightning
2000,PT BONITA,2000-10-22,8,11.038911819458,44672.890812393496,Playing with Fire
2004,TAM,2004-05-09,14,11.791360855102502,47717.9432440412,Unknown/Unidentified
1986,MUIR GROV,1986-07-23,1,68.2859649658203,276343.48550923803,Lightning
1986,BALDY,1986-10-02,1,402.602935791016,1629276.24763786,Lightning
1985,CONCERT,,9,10.384359359741199,42024.010408005895,Miscellaneous
1985,IRON,,9,23.192270278930696,93855.78914148221,Miscellaneous
1988,FRY'S HARBOR,1988-07-04,9,0.971548140048981,3931.7158469877204,Miscellaneous
2003,DEL NORTE,2003-05-25,4,0.09372396022081401,379.287401036456,Campfire
1994,ANACAPA,1994-06-12,2,0.484717518091202,1961.58222160212,Equipment Use
1999,SCORPION,1999-07-23,2,6.55064821243286,26509.5321026685,Equipment Use
1959,SANTA BARBARA,1959-07-13,14,431.672058105469,1746914.83733749,Unknown/Unidentified
1998,AIRSTRIP,1998-09-16,2,2.0200259685516397,8174.75551323932,Equipment Use
1989,PELICAN,1989-06-17,9,16.5585784912109,67010.18806612531,Miscellaneous
1987,E TWIN HARBOR,1987-02-25,1,2.24528837203979,9086.3592531879,Lightning
2001,FORD POINT,2001-06-26,4,36.2196159362793,146575.586020254,Campfire
1994,EAST POINT,1994-08-21,2,4.01972150802612,16267.234991546298,Equipment Use
2002,WOLF,2002-07-11,1,1875.4416503906198,7589642.88250302,Lightning
1987,HALSTEAD3,1987-06-01,1,981.172485351562,3970664.24904959,Lightning
1987,ASH MTN,1987-06-26,7,89.4176177978516,361860.27403579705,Arson
1987,KAWEAH,1987-07-28,7,149.69436645507798,605791.587977217,Arson
1987,FUNSTON,1987-07-19,1,62.9641036987305,254806.68372399398,Lightning
1987,SODA CREE,1987-09-26,1,175.756530761719,711261.472278617,Lightning
1987,COFFEE,1987-09-29,1,196.192840576172,793964.2271939609,Lightning
1987,LAUREL,1987-06-28,1,5.3397707939147905,21609.2862587559,Lightning
1988,SIMPSON,1988-07-21,1,980.5899047851559,3968306.56671702,Lightning
1988,DOG,1988-08-12,1,10.2326354980469,41410.0082257776,Lightning
1988,GNAT,1988-08-18,1,7.7851252555847195,31505.284315095698,Lightning
1988,TOMBSTONE,1988-05-23,1,207.08836364746102,838056.896256392,Lightning
1988,LEWIS CR,1988-07-23,1,33.8098526000977,136823.612234197,Lightning
1988,SUGARBABY,1988-06-20,1,6.8961353302002,27907.669995754703,Lightning
1988,BUCKEYE,1988-10-16,3,3090.18188476562,12505522.577833198,Smoking
1988,CASTLE,1988-07-22,1,4.2263674736022905,17103.5019982481,Lightning
1988,FUNSTON,1988-07-18,1,101.67642211914101,411469.88769606897,Lightning
1998,TRAIL,,1,49.7788314819336,201447.781084675,Lightning
1989,,,1,7.9939603805542,32350.409394721002,Lightning
1989,,,1,10.993795394897498,44490.310080215895,Lightning
1992,ELLIS MDW,1992-06-02,1,56.503936767578104,228663.31200461698,Lightning
1992,SUWANEE W,1992-10-09,18,196.635604858398,795756.050579129,Escaped Prescribed Burn
1992,CHAGOOPA,1992-06-14,1,70.9718017578125,287212.704981012,Lightning
1992,CHAGOOPA,1992-07-15,1,592.033630371094,2395875.20978349,Lightning
1992,DINELY,1992-05-11,15,38.257007598877,154820.61505254,Structure
1992,RATTLESNA,1992-07-16,1,266.085296630859,1076809.0398232,Lightning
1993,LE CONTE,1993-09-07,14,181.882217407227,736051.231110888,Unknown/Unidentified
1993,PALISADES,1993-09-08,4,0.931172788143158,3768.3226868232396,Campfire
1993,BUCK PEAK,1993-06-22,1,2017.3356933593802,8163867.93051441,Lightning
1993,HELIPORTW,1993-11-08,18,51.32707214355471,207713.293768824,Escaped Prescribed Burn
1993,DEER RIDG,1993-09-01,10,1.48009121417999,5989.71642942209,Vehicle
1993,NORTHFORK,1993-07-17,7,2.77906966209412,11246.4956056163,Arson
1995,CASTLE WF,1995-11-09,18,1646.56701660156,6663420.24357288,Escaped Prescribed Burn
1995,EDEN GROV,1995-08-08,1,1.1122244596481299,4501.0124803997605,Lightning
1996,RATTLESNA,1996-07-13,1,7.1270456314086905,28842.1304343721,Lightning
1996,DORST,1996-06-27,1,1459.859375,5907841.18060543,Lightning
1996,CASTLE CO,1996-07-26,1,2692.6015625,10896572.1571866,Lightning
1996,HOSPITAL,1996-07-28,4,295.15655517578097,1194456.26103518,Campfire
1996,KAWEAH,1996-08-13,10,4654.8720703125,18837599.478300896,Vehicle
1996,CASTLE,1996-07-11,1,58.9649848937988,238622.82589058802,Lightning
1996,BIG ARROY,1996-08-02,1,3496.58325195312,14150170.3903275,Lightning
1996,PALMER,1996-07-12,1,7.38186883926392,29873.3630173568,Lightning
1997,SUGARLOAF,1997-08-15,1,280.475433349609,1135043.85583442,Lightning
1997,AMPHITHEA,1997-09-23,18,242.721893310547,982260.656560932,Escaped Prescribed Burn
1998,LOOKOUT2,1998-10-20,18,32.7020645141602,132340.552985497,Escaped Prescribed Burn
1995,BRIDAL,,9,161.269119262695,652632.95983551,Miscellaneous
1952,MINERAL K,1952-09-28,1,42.0448341369629,170149.41401311802,Lightning
1952,HOMERS NO,1952-09-19,1,22.244169235229503,90018.95689092891,Lightning
1953,KETTLE DO,1953-06-15,1,22.911354064941396,92718.9578436912,Lightning
1953,TOMBSTONE,1953-07-01,1,403.491302490234,1632871.36626575,Lightning
1953,HOTEL CR,1953-08-14,1,14.459614753723098,58515.9839841022,Lightning
2000,CONIFER,2000-01-01,18,4.83473587036133,19565.4812443494,Escaped Prescribed Burn
2001,BURNT,2001-07-30,1,2213.30712890625,8956935.80700509,Lightning
2001,KENNEDY,2001-07-17,1,9.36134433746338,37884.0149681869,Lightning
2001,TAR,2001-09-04,1,508.639556884766,2058391.29083702,Lightning
2002,PALISADE,2002-08-26,1,1497.77429199219,6061277.50550525,Lightning
2002,SLIDE,2002-08-06,1,61.931056976318395,250626.09281648698,Lightning
2002,RIVER,2002-06-30,7,1.09459948539734,4429.68688479114,Arson
2002,CIRCLE,2002-06-01,1,8.62518787384033,34904.898445624305,Lightning
1989,CHAMISE,1989-06-29,14,276.34088134765597,1118311.89025058,Unknown/Unidentified
1989,SKY PARLO,1989-07-09,1,10.679105758667001,43216.8084600238,Lightning
1989,LAUREL 4,1989-07-08,1,27.1426639556885,109842.464242676,Lightning
1990,STAG,1990-08-09,1,29.1405010223389,117927.42481340801,Lightning
1990,AVALANCHE,1990-07-13,1,2787.00927734375,11278626.3834526,Lightning
1990,COLONYPEA,1990-08-09,1,12.4563236236572,50408.9535753445,Lightning
1991,SPHINX,1991-07-29,1,143.050094604492,578903.1998476221,Lightning
1991,KERN,1991-08-23,4,26.698423385620103,108044.68768158,Campfire
1991,DEER CREE,1991-09-26,1,764.5752563476559,3094126.30079218,Lightning
1998,HARDEN,,1,117.950637817383,477329.294600346,Lightning
1998,HOOVER,,1,9.74908065795898,39453.1281722693,Lightning
2002,LIBERTY,2002-10-10,14,91.7830352783203,371432.754741416,Unknown/Unidentified
2002,LUKENS,2002-07-13,1,53.037181854248,214633.855102923,Lightning
2002,VIRGINIA,2002-07-13,1,38.2360382080078,154735.760380105,Lightning
2002,WILMER,2002-07-14,1,112.644241333008,455855.075631055,Lightning
2002,MORRISON CREEK,2002-07-11,1,22.990343093872102,93038.61808464801,Lightning
2002,RANCH,2002-07-19,1,219.674026489258,888989.2573265991,Lightning
2002,T-GROVE,2002-10-10,14,30.3778476715088,122934.789878605,Unknown/Unidentified
2002,OTTOWAY,2002-07-11,1,62.5985450744629,253327.31839752,Lightning
2002,DELTOID,2002-07-24,4,71.1920928955078,288104.188983231,Campfire
1982,JUNIPER FLATS,1982-08-22,1,25.1823539733887,101909.368945854,Lightning
1984,BLACKBRUSH,1984-05-30,1,33.0996437072754,133949.49841183302,Lightning
1984,LOST HORSE,1984-06-01,1,3539.2607421875,14322879.917004801,Lightning
1950,GOAT MTN,1950-08-15,1,4.00417613983154,16204.325093154299,Lightning
1950,EAGLE PEA,1950-10-10,1,276.04620361328097,1117119.36727142,Lightning
1950,DEER COVE,1950-07-27,3,567.008728027344,2294602.82480089,Smoking
1950,LIGHTN CR,1950-09-03,1,32.4766044616699,131428.161398617,Lightning
1951,DEAD PINE,1951-06-30,1,23.135808944702102,93627.29898199839,Lightning
1951,MINERAL K,1951-09-20,7,70.06667327880861,283549.76043141,Arson
1952,SUGARLOAF,1952-06-19,1,38.0398445129395,153941.785597776,Lightning
2003,STARR LAKE,2003-09-03,1,142.552169799805,576888.152260664,Lightning
2003,WOODLOT,2003-07-08,7,480.74636840820295,1945511.47411234,Arson
1999,LOST BEAR BURNO,,9,113.190673828125,458066.406252091,Miscellaneous
1999,CHIL,,1,177.827392578125,719641.918123986,Lightning
2001,MCSWAIN,2001-09-25,1,7.42911434173584,30064.5581382195,Lightning
2001,LYELL,2001-08-09,1,14.524698257446301,58779.3697954254,Lightning
2001,KUNA,2001-08-13,1,18.284235000610398,73993.6766074505,Lightning
2001,CLARK,2001-07-03,1,40.1447410583496,162460.000432999,Lightning
1956,GRANITE #,1956-08-03,1,21.5789585113525,87326.95068546111,Lightning
1958,CARTER-WE,1958-07-29,1,386.34054565429705,1563464.66743119,Lightning
1959,LEWIS CRK,1959-07-26,1,32.2555274963379,130533.49237033901,Lightning
1960,CASTLE DO,1960-07-19,4,97.66958618164058,395254.807335512,Campfire
1960,TUNNEL RA,1960-06-26,2,5795.19384765625,23452316.8179332,Equipment Use
1960,CASTLE CR,1960-08-20,1,24.692020416259798,99925.0585254327,Lightning
1961,NORTH MTN,1961-06-25,1,64.9569091796875,262871.270002309,Lightning
1961,ROCK CR,1961-06-22,1,28.7020149230957,116152.92996942699,Lightning
1961,GREENHOE,1961-06-20,7,219.08020019531202,886586.116998986,Arson
1961,REDWOOD M,1961-06-25,1,12.4574155807495,50413.3703880046,Lightning
1962,HOTEL CR,1962-10-23,1,9.12073993682861,36910.3236718089,Lightning
1964,WILLIAMS,1964-10-02,3,13.124415397644,53112.6262714852,Smoking
1966,SENTINEL,1966-09-06,1,5.11686515808105,20707.2193650861,Lightning
1967,LEWIS CR,1967-07-08,1,26.9161739349365,108925.89146698301,Lightning
1969,HOMER'S N,1969-09-29,1,14.9037418365479,60313.304388734905,Lightning
1970,BUBBS CRE,1970-08-29,1,424.480377197266,1717811.10882098,Lightning
1970,LOST CANY,1970-08-07,1,16.9082412719727,68425.2211373563,Lightning
1970,LOOKOUT P,1970-10-30,3,169.94645690918,687748.93223193,Smoking
1971,BALL DOME,1971-08-13,1,244.249862670898,988444.122163638,Lightning
1971,CLOUGH CA,1971-10-31,3,48.2696685791016,195340.41888595698,Smoking
1972,TEHIPITE,1972-06-20,4,115.223663330078,466293.622492236,Campfire
1972,SUGAR VLY,1972-09-15,1,40.487388610839794,163846.647825404,Lightning
1972,BARTON PK,1972-08-11,1,94.9929962158203,384423.01227102295,Lightning
1973,SO SENTIN,1973-08-28,1,2678.5859375,10839853.0657638,Lightning
1973,MORAINE C,1973-08-27,1,1873.37219238281,7581268.49554771,Lightning
1973,LONG WALK,1973-05-18,1,10.899150848388699,44107.2992480622,Lightning
1973,CHAGOOPA,1973-07-30,1,430.28396606445295,1741297.47142374,Lightning
1974,COMANCHE,1974-07-22,1,3011.6083984375,12187546.848723501,Lightning
1974,H S T,1974-08-08,1,169.535537719727,686085.982964311,Lightning
1974,BIG FIVE,1974-08-08,1,71.1928939819336,288107.434275461,Lightning
1974,LOOKOUT,1974-08-03,1,30.0309181213379,121530.81582730901,Lightning
1975,GUYOT CRK,1975-07-13,1,11.5691680908203,46818.763005607005,Lightning
1975,CHEW FIRE,1975-07-13,1,99.2304153442383,401571.251817971,Lightning
1976,SPHINX,1976-06-28,4,2872.59448242188,11624977.1231564,Campfire
1976,IN BETWEE,1976-07-29,1,32.4779663085938,131433.672350641,Lightning
1977,DEAD PINE,1977-07-22,1,28.029798507690398,113432.57087636,Lightning
1977,SUGARLOAF,1977-07-20,1,651.5679931640619,2636802.10181706,Lightning
1977,FERGUSON,1977-06-26,1,10421.7900390625,42175489.8020801,Lightning
1977,BARTONS,1977-09-25,18,54.2705001831055,219624.918872643,Escaped Prescribed Burn
1977,RATTLESNA,1977-10-21,1,50.7261848449707,205281.581238122,Lightning
1978,POTWISHA,1978-09-03,7,102.098922729492,413179.673412675,Arson
1978,EDEN,1978-07-24,1,21.3544387817383,86418.3498319714,Lightning
1979,KENNEDY,1979-09-30,1,211.105880737305,854315.159741676,Lightning
1979,SENTINEL,1979-09-06,1,592.627685546875,2398279.24352392,Lightning
1979,MORO ROCK,1979-07-12,18,7.785467624664309,31506.670408744703,Escaped Prescribed Burn
1979,YUCCA,1979-08-15,1,39.81345748901371,161119.340451569,Lightning
1980,LEWIS CRK,1980-09-30,2,8326.6171875,33696625.9109468,Equipment Use
1980,TENT,1980-07-06,1,999.317016601562,4044092.60781506,Lightning
1980,ROARING,1980-08-01,1,420.22726440429705,1700599.42735977,Lightning
1980,SUNSET,1980-10-05,4,21.3541584014893,86417.2160993906,Campfire
1980,DOME FIRE,1980-12-02,18,471.80783081054705,1909338.51022608,Escaped Prescribed Burn
1988,UP DEER C,1988-08-29,1,12.234823226928699,49512.573345499404,Lightning
1988,HOCKETT,1988-07-21,1,25.8039436340332,104424.851341308,Lightning
1988,HOCKETT I,1988-09-02,1,46.492347717285206,188147.849676053,Lightning
1993,WILLOW,1993-09-02,1,252.649276733398,1022435.37437576,Lightning
1993,KAWEAH,1993-09-25,4,0.635633409023285,2572.31714868948,Campfire
1994,WOODS 2,1994-08-03,1,11.346763610839801,45918.721505574904,Lightning
1994,GRANITE,1994-09-25,1,3.78205680847168,15305.440694862,Lightning
1994,REDWOOD,1994-06-23,1,0.667196810245514,2700.04969977439,Lightning
1994,PANTHER,1994-09-24,1,4.44892644882202,18004.166273305702,Lightning
1994,BIG ARROY,1994-09-16,1,20.690118789672898,83729.9385217127,Lightning
1994,EMPIRE,1994-07-19,1,104.11328887939501,421331.53089040396,Lightning
1994,NORTH FOR,1994-07-27,8,4.22597551345825,17101.9168740117,Playing with Fire
1994,HORSE CK,1994-09-22,1,2.00214862823486,8102.408216629441,Lightning
1994,HOCKETT,1994-07-19,1,51.6096687316895,208856.920230043,Lightning
2003,WHISKEY,2003-07-31,1,1041.11706542969,4213251.13114648,Lightning
2003,TUOLUMNE WF,2003-08-31,1,1762.78991699219,7133757.544311299,Lightning
2003,TUOLUMNE WFU,2003-08-31,1,1826.03576660156,7389704.43462715,Lightning
2003,SNOW,2003-07-19,1,166.81066894531202,675058.818864461,Lightning
2003,TAMARACK,2003-07-19,1,96.8805770874023,392061.796112596,Lightning
2006,COVINGTON,2006-07-20,1,352.25320434570295,1425518.1353098,Lightning
2004,MCCLURE,2004-08-27,1,52.538330078125,212615.084698351,Lightning
2004,DOG,2004-08-12,1,7.14103698730469,28898.7508291212,Lightning
2004,FERGUSON,2004-07-07,1,2.2271614074707,9013.002221675659,Lightning
2004,DORST,2004-05-30,1,5.23449182510376,21183.236574267,Lightning
2004,HOSPITAL,2004-06-27,10,0.7321771383285519,2963.01581720513,Vehicle
2006,TOUGHNUT,2006-07-20,1,985.127075195312,3986667.80487051,Lightning
2006,VALLEY VIEW,2006-07-05,1,48.141242980957,194820.695774437,Lightning
2006,BENEDICT CYN,2006-07-27,14,7.9941310882568395,32351.1008946183,Unknown/Unidentified
2006,WESTLAKE,2006-07-08,2,33.915496826171896,137251.151259243,Equipment Use
2006,ENCINO,2006-08-26,14,63.5516891479492,257184.56218610398,Unknown/Unidentified
2006,CHESEBRO,2006-05-24,2,10.633319854736301,43031.517010139105,Equipment Use
2006,CRUZ,2006-11-10,10,10.470738410949698,42373.5735956909,Vehicle
2006,ELK,2006-10-21,7,72.6071701049805,293830.797005283,Arson
2006,CRACK WFU,2006-08-05,1,27.358325958252,110715.21820431699,Lightning
1984,KEYS,1984-07-05,1,270.801361083984,1095894.18530561,Lightning
1985,QUAILWASH,1985-07-09,1,98.8239212036133,399926.205807484,Lightning
1967,QUAIL WASH,,14,76.1235122680664,308060.938000788,Unknown/Unidentified
1968,RANDOLPH,,14,239.231979370117,968137.4474543029,Unknown/Unidentified
1978,JOSHUA,1978-08-13,1,7142.11669921875,28903121.228041302,Lightning
1979,RANDOLPH,1979-07-17,1,628.725769042969,2544363.03449205,Lightning
1987,QUAIL,1987-05-09,1,170.219528198242,688854.0168616329,Lightning
1987,PAUL,1987-09-02,18,1115.26416015625,4513313.89408795,Escaped Prescribed Burn
1987,BLACKBRUSH,1987-09-02,1,123.67048645019501,500476.690236635,Lightning
1980,LOWER COVINGTON,1980-07-26,1,42.4455146789551,171770.90225827802,Lightning
1995,COVINGTON,1995-07-31,1,5154.06982421875,20857780.4733423,Lightning
1980,UPHILL,1980-08-11,1,69.9611968994141,283122.90553443396,Lightning
1982,SHEEPS PASS,1982-06-29,7,13.220251083374,53500.457119875704,Arson
1979,JOSHUA TREE,1979-06-04,1,620.6539306640619,2511697.29120968,Lightning
1995,LOST HORSE,1995-07-31,1,82.7893524169922,335036.619013967,Lightning
1999,HiILLVIEW #1,1999-08-25,1,30.3031578063965,122632.52529621401,Lightning
1999,JUNIPER,1999-05-27,1,1905.5930175781198,7711661.39540619,Lightning
1999,FIRE #3,1999-05-27,1,11952.2373046875,48368987.6051281,Lightning
2000,HAPPY,2000-07-22,5,4907.75,19860960.0473779,Debris
2005,TOWNES,2005-07-28,1,1004.88647460938,4066631.36999137,Lightning
2005,BUTTE VALLEY,2005-07-29,1,665.112121582031,2691613.23905115,Lightning
2003,TUK,2003-10-26,18,278.779449462891,1128180.44589741,Escaped Prescribed Burn
1990,JULIEANNE,1990-06-25,9,321.432464599609,1300791.05317249,Miscellaneous
1976,CARDWELL,1976-01-22,14,650.42431640625,2632173.7194538997,Unknown/Unidentified
1989,INCINERATE,1989-10-16,14,16.0759696960449,65057.1427571886,Unknown/Unidentified
1988,NORTHOAKS,1988-07-10,1,10.2530088424683,41492.4537942666,Lightning
1970,GRASS,1970-05-15,14,707.5338745117191,2863288.08973361,Unknown/Unidentified
1985,GENERATOR,1985-10-01,2,11.1488380432129,45117.7470162513,Equipment Use
1967,SAN MIGUEL,1967-11-01,16,299.888153076172,1213604.27748296,Aircraft
1968,CANYON,1968-09-23,9,1690.1965332031198,6839982.48763647,Miscellaneous
1996,ACKERSON,1996-08-14,1,59111.76171875,239216805.42960602,Lightning
1974,EARLY TIME,,9,18.5497055053711,75067.9915219554,Miscellaneous
1959,MATHER,,9,173.019683837891,700185.80058656,Miscellaneous
1950,,,14,673.6673583984381,2726235.14959934,Unknown/Unidentified
1972,EL PORTAL,,9,101.718048095703,411638.33502435294,Miscellaneous
1996,KIBBIE,,1,292.596466064453,1184095.89267716,Lightning
1983,STANIS #2,,9,11.773540496826199,47645.826988241904,Miscellaneous
1978,KIBBIE,,1,276.337310791016,1118297.4482482001,Lightning
1990,A-ROCK,1990-08-07,1,17757.619140625,71862534.61784351,Lightning
2003,KIBBIE CMPLX WFU,2003-07-29,1,5570.18701171875,22541746.257314,Lightning
2003,KIBBIE CMPLX WF,2003-07-29,1,790.463500976562,3198892.29709392,Lightning
2008,HILL,2008-07-10,1,12.4203395843506,50263.331900864294,Lightning
2008,JACK,2008-08-17,1,6067.50048828125,24554303.9515743,Lightning
2008,REQUA,2008-09-27,4,60.009586334228494,242850.178593472,Campfire
2008,OVERLOOK,2008-09-11,9,1.99641025066376,8079.185406565309,Miscellaneous
2008,BLUFF,2008-07-16,16,0.29845303297042797,1207.79657830774,Aircraft
2008,MALIBU,2008-07-04,15,50.823490142822294,205675.362157138,Structure
2008,BOLIANS COAST GUARD,2008-07-28,14,4.64940929412842,18815.4909748456,Unknown/Unidentified
2008,HIDDEN,2008-09-10,1,3685.97827148438,14916625.2778784,Lightning
2008,TEHIPITE,2008-07-19,1,11648.091796875,47138155.3265519,Lightning
2008,MESA WATERTANK,2008-07-24,1,1.88067150115967,7610.807536483349,Lightning
2004,BLUFF,2004-06-28,1,3414.02734375,13816078.6808811,Lightning
